Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Transmitted Color L*,Transmitted Color a*,Transmitted Color b*,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,C366 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB70 6mm,25.44,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2636,0.0464,21.54,0.2279,0.4586,0.1369,73.35,-9.83,6.82,43.79,-3.34,-4.14,0.0056,Yes,No,,
EnthermalPlus,C366 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / LUMI 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.2655,0.0468,21.39,0.2441,0.5734,0.1254,80.33,-7.94,4.93,42.09,-1.67,-3.97,0.0292,Yes,Yes,0.251901,0.272016
EnthermalPlus,C366 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / SKN183 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2646,0.0466,21.46,0.2384,0.5192,0.1326,77.19,-8.35,4.91,43.17,-3.3,-3.87,0.0206,Yes,Yes,0.245906,0.271081
EnthermalPlus,Q452 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C180 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.2588,0.0456,21.94,0.1854,0.4395,0.1142,72.2,-9.94,5.31,40.45,-4.18,-3.02,0.0057,Yes,No,,
EnthermalPlus,Q452 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C270 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.2577,0.0454,22.03,0.1865,0.3871,0.1102,68.54,-10.54,5.51,39.75,-6.15,-0.82,0.0032,Yes,No,,
EnthermalPlus,Q452 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C272 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.258,0.0454,22.01,0.1892,0.3985,0.1049,69.34,-9.71,5.42,38.83,-4.04,-1.44,0.004,Yes,No,,
EnthermalPlus,Q452 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C366 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.2572,0.0453,22.08,0.1845,0.3604,0.1062,66.55,-11.8,5.56,39.05,-3.45,-1.83,0.0011,Yes,No,,
EnthermalPlus,Q452 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB60 6mm,25.44,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2576,0.0454,22.04,0.1894,0.4047,0.1057,69.79,-10.38,5.49,38.96,-4.13,-1.14,0.0044,Yes,No,,
EnthermalPlus,Q452 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB70 6mm,25.44,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.257,0.0453,22.1,0.1793,0.3711,0.1123,67.32,-11.47,6.74,40.11,-4.8,-2.65,0.0016,Yes,No,,
EnthermalPlus,Q452 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / LUMI 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.2588,0.0456,21.94,0.1908,0.4636,0.1047,73.8,-9.89,5.06,38.84,-3.37,-2.7,0.0084,Yes,Yes,0.200734,0.264562
EnthermalPlus,Q452 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / SKN183 6mm,25.4,6mm Clear,2107,Quad LoE 452 S2,Float Glass - 6mm,2004,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2579,0.0454,22.01,0.1868,0.4201,0.1094,70.89,-10.2,5.02,39.65,-4.66,-2.58,0.0059,Yes,Yes,0.196476,0.263678
EnthermalPlus,SB60 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C180 6mm,25.46,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2194,LoE 180 S5,Air,0.3144,0.0554,18.06,0.3469,0.603,0.1461,81.93,-6.17,4.88,45.16,-2.79,-4.07,0.0786,Yes,No,,
EnthermalPlus,SB60 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C270 6mm,25.46,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2029,LoE² 270 S5,Air,0.3128,0.0551,18.15,0.335,0.5309,0.1385,77.86,-7.13,5.14,44.02,-6.5,0.1,0.0418,Yes,No,,
EnthermalPlus,SB60 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C272 6mm,25.46,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,6 mm Clear,2014,LoE² 272 S5,Air,0.3132,0.0552,18.13,0.3423,0.5471,0.129,78.78,-6.13,4.95,42.58,-3.22,-1.02,0.0506,Yes,No,,
EnthermalPlus,SB60 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C366 6mm,25.46,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Air,0.3121,0.055,18.2,0.3196,0.494,0.1317,75.64,-8.95,5.46,42.97,-1.95,-1.9,0.015,Yes,No,,
EnthermalPlus,SB60 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB60 6mm,25.5,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3126,0.0551,18.16,0.3419,0.5554,0.1305,79.28,-6.88,5.06,42.79,-3.45,-0.45,0.059,Yes,No,,
EnthermalPlus,SB60 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB70 6mm,25.5,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.3117,0.0549,18.21,0.3074,0.5086,0.1428,76.48,-8.47,6.66,44.64,-3.39,-3.91,0.0214,Yes,No,,
EnthermalPlus,SB60 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / LUMI 6mm,25.46,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3145,0.0554,18.06,0.3549,0.6368,0.1285,83.74,-6.01,4.55,42.58,-2.08,-3.23,0.1174,Yes,No,,
EnthermalPlus,SB60 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / SKN183 6mm,25.46,Clear  6mm,5284,Solarban® 60 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.3132,0.0552,18.13,0.3363,0.5763,0.1372,80.48,-6.67,4.59,43.86,-3.89,-3.28,0.0818,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C180 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,6mm Clear,2194,LoE 180 S5,Air,0.2586,0.0455,21.96,0.2356,0.5522,0.1659,79.07,-7.86,6.35,47.83,-4.67,-4.9,0.029,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C270 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,6mm Clear,2029,LoE² 270 S5,Air,0.2575,0.0454,22.05,0.2377,0.4864,0.1594,75.12,-8.68,6.7,46.95,-7.41,-2.24,0.0152,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C272 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,6 mm Clear,2014,LoE² 272 S5,Air,0.2578,0.0454,22.03,0.2408,0.5009,0.1513,76.0,-7.75,6.55,45.85,-4.91,-3.14,0.0191,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C366 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Air,0.257,0.0453,22.09,0.2356,0.4528,0.1535,72.98,-10.15,6.87,46.13,-4.14,-3.65,0.0057,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB60 6mm,25.5,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2574,0.0453,22.06,0.2409,0.5086,0.1527,76.48,-8.47,6.66,46.02,-5.03,-2.73,0.0214,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB70 6mm,25.5,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2568,0.0452,22.11,0.2293,0.4664,0.1627,73.82,-9.66,7.97,47.4,-5.48,-4.78,0.0088,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / LUMI 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.2586,0.0455,21.96,0.2423,0.5827,0.151,80.8,-7.78,6.17,45.85,-4.04,-4.62,0.0427,Yes,No,,
EnthermalPlus,SB70 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / SKN183 6mm,25.46,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2577,0.0454,22.03,0.2377,0.528,0.1583,77.67,-8.2,6.13,46.83,-5.48,-4.48,0.0305,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C180 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,6mm Clear,2194,LoE 180 S5,Air,0.3157,0.0556,17.99,0.2512,0.4621,0.2125,73.77,-8.54,2.46,53.39,-4.05,-7.58,0.0492,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C270 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,6mm Clear,2029,LoE² 270 S5,Air,0.314,0.0553,18.08,0.2453,0.4068,0.2082,70.02,-9.38,3.0,52.88,-5.62,-5.75,0.0254,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C272 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,6 mm Clear,2014,LoE² 272 S5,Air,0.3144,0.0554,18.06,0.2501,0.4186,0.2023,70.83,-8.42,2.82,52.21,-4.06,-6.25,0.031,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.01mm / C366 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,6mm Clear,2157,LoE³ 366 S5,Air,0.3133,0.0552,18.13,0.236,0.3784,0.2038,67.97,-10.82,3.2,52.37,-3.51,-6.6,0.0093,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB60 6mm,25.5,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3138,0.0553,18.09,0.2501,0.4252,0.2032,71.29,-9.13,2.92,52.3,-4.15,-6.03,0.0364,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / SB70 6mm,25.5,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.3129,0.0551,18.14,0.2278,0.3898,0.2106,68.77,-10.44,4.19,53.15,-4.29,-7.39,0.0138,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / LUMI 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3157,0.0556,17.99,0.2571,0.4873,0.202,75.38,-8.44,2.27,52.22,-3.56,-7.19,0.0739,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.71mm / SKN183 6mm,25.46,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,415,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.3144,0.0554,18.06,0.2465,0.4414,0.2073,72.42,-8.93,2.3,52.8,-4.43,-7.18,0.0516,Yes,No,,
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C180 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Air,0.352,0.062,16.13,0.5668,0.7084,0.1642,87.35,-4.19,4.23,47.73,-1.68,-5.97,0.1723,Yes,Yes,0.568934,0.368189
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C270 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Air,0.3503,0.0617,16.21,0.4635,0.6235,0.1536,83.04,-5.4,4.6,46.26,-6.59,-0.51,0.0859,Yes,Yes,0.465265,0.366330
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C272 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Air,0.3506,0.0618,16.19,0.4876,0.6427,0.1406,84.02,-4.29,4.4,44.43,-2.45,-1.92,0.1027,Yes,Yes,0.489355,0.366737
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C366 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Air,0.3494,0.0615,16.25,0.4159,0.5799,0.1445,80.68,-7.46,4.95,44.96,-0.63,-3.09,0.0316,Yes,Yes,0.417473,0.365419
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB60 6mm,25.44,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Air,0.35,0.0616,16.22,0.4803,0.6524,0.1427,84.55,-5.08,4.51,44.7,-2.79,-1.19,0.1256,Yes,No,,
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB70 6mm,25.44,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.349,0.0615,16.27,0.3945,0.5969,0.1597,81.57,-6.92,6.15,47.09,-2.18,-5.79,0.046,Yes,No,,
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / LUMI 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3522,0.062,16.12,0.5686,0.7483,0.14,89.27,-4.0,3.93,44.43,-1.03,-4.82,0.2654,Yes,Yes,0.571341,0.368363
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / SKN183 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.3508,0.0618,16.19,0.4698,0.6768,0.1518,85.81,-4.84,3.96,46.07,-3.25,-4.97,0.1811,Yes,Yes,0.471555,0.366874
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C180 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Air,0.2799,0.0493,20.29,0.4746,0.6719,0.2199,85.5,-4.25,5.26,54.31,-1.62,-8.04,0.1603,Yes,Yes,0.476496,0.287921
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C270 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Air,0.2788,0.0491,20.37,0.4183,0.5911,0.2103,81.25,-5.5,5.73,53.23,-5.07,-4.54,0.081,Yes,Yes,0.419463,0.286794
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C272 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Air,0.279,0.0491,20.35,0.435,0.6088,0.1987,82.19,-4.37,5.54,51.93,-2.1,-5.66,0.0962,Yes,Yes,0.436215,0.287041
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C366 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Air,0.2783,0.049,20.41,0.3822,0.5495,0.2022,78.91,-7.41,6.02,52.3,-0.87,-6.36,0.0294,Yes,Yes,0.383138,0.286240
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB60 6mm,25.44,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2786,0.0491,20.38,0.4308,0.6181,0.2006,82.7,-5.14,5.67,52.12,-2.33,-5.15,0.1176,Yes,No,,
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB70 6mm,25.44,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.278,0.049,20.42,0.3637,0.5662,0.2158,79.82,-6.89,7.11,53.83,-2.05,-8.01,0.0421,Yes,No,,
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / LUMI 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.28,0.0493,20.28,0.4803,0.7088,0.1982,87.33,-4.07,5.07,51.92,-1.1,-7.54,0.2463,Yes,Yes,0.482554,0.288025
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / SKN183 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2791,0.0492,20.34,0.4222,0.6416,0.2088,83.97,-4.9,5.04,53.09,-2.72,-7.5,0.1677,Yes,Yes,0.423482,0.287121
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C180 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Air,0.2639,0.0465,21.52,0.3245,0.6411,0.1619,83.97,-5.01,4.23,47.45,-2.13,-9.23,0.1191,Yes,Yes,0.330010,0.270076
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C270 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Air,0.2629,0.0463,21.6,0.317,0.5644,0.1531,79.81,-6.08,4.64,46.22,-6.14,-5.34,0.0603,Yes,Yes,0.321817,0.269087
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C272 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Air,0.2631,0.0463,21.58,0.3236,0.5815,0.1425,80.74,-5.03,4.45,44.73,-2.75,-6.57,0.0731,Yes,Yes,0.328510,0.269304
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C366 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Air,0.2624,0.0462,21.64,0.303,0.525,0.1456,77.53,-7.9,4.94,45.14,-1.46,-7.36,0.0222,Yes,Yes,0.307630,0.268601
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB60 6mm,25.44,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2627,0.0463,21.61,0.3235,0.5903,0.1443,81.25,-5.79,4.56,44.95,-2.97,-6.0,0.0873,Yes,No,,
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB70 6mm,25.44,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2622,0.0462,21.66,0.2902,0.5407,0.1579,78.41,-7.38,6.09,46.87,-2.9,-9.14,0.0328,Yes,No,,
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / LUMI 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.264,0.0465,21.51,0.3331,0.6768,0.1421,85.81,-4.84,3.96,44.74,-1.53,-8.7,0.1811,Yes,Yes,0.338737,0.270166
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / SKN183 6mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 6mm,21013,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2632,0.0464,21.57,0.3178,0.6127,0.1518,82.49,-5.53,4.0,46.07,-3.39,-8.62,0.1252,Yes,Yes,0.322862,0.269374
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C180 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2194,LoE 180 S5,Air,0.2716,0.0478,20.91,0.2205,0.5252,0.1382,77.67,-6.61,1.57,44.2,-2.85,-7.9,0.0986,Yes,Yes,0.229503,0.278710
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C270 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2029,LoE² 270 S5,Air,0.2706,0.0477,20.99,0.2245,0.4627,0.1323,73.79,-7.4,2.07,43.26,-6.06,-4.52,0.0509,Yes,Yes,0.232890,0.277655
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C272 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6 mm Clear,2014,LoE² 272 S5,Air,0.2708,0.0477,20.97,0.2268,0.4762,0.125,74.63,-6.42,1.82,42.13,-3.4,-5.37,0.0618,Yes,Yes,0.235271,0.277886
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.45mm / C366 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,6mm Clear,2157,LoE³ 366 S5,Air,0.2701,0.0476,21.02,0.2221,0.4306,0.1268,71.66,-8.88,2.45,42.41,-2.51,-6.13,0.0186,Yes,Yes,0.230280,0.277137
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB60 6mm,25.44,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2704,0.0476,21.0,0.2271,0.4836,0.1262,75.11,-7.14,1.93,42.29,-3.53,-4.93,0.0729,Yes,No,,
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.49mm / SB70 6mm,25.44,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2699,0.0475,21.04,0.2149,0.4437,0.1352,72.5,-8.43,3.57,43.72,-3.67,-7.83,0.0272,Yes,No,,
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.15mm / LUMI 6mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 6mm,21013,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.2717,0.0479,20.9,0.2275,0.5541,0.1248,79.37,-6.43,1.22,42.15,-2.37,-7.1,0.1487,Yes,Yes,0.236604,0.278806
