Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Transmitted Color L*,Transmitted Color a*,Transmitted Color b*,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,SB60 Solargray 6mm / Argon 11.69mm / C272 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,4 mm Clear,2012,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3078,0.0542,18.45,0.158,0.2848,0.0633,60.2,-2.31,1.93,30.22,0.05,-2.41,0.0265,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Argon 11.69mm / C366 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,4mm Clear,2155,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2449,0.0431,23.18,0.1193,0.2566,0.064,57.61,-4.74,2.52,30.39,0.11,-2.73,0.0077,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Argon 11.59mm / SB60 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,Clear  4mm,5282,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2881,0.0507,19.71,0.1547,0.2848,0.0636,60.21,-3.09,2.19,30.3,-0.05,-2.45,0.029,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Argon 11.59mm / SB70 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,Solarban® 70 glass  4mm,5433,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.239,0.0421,23.76,0.1172,0.2607,0.0678,57.96,-4.57,3.62,31.31,-0.5,-3.0,0.0105,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Argon 11.49mm / LUMI 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,SGG ECLAZ II 4mm,20754,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.319,0.0562,17.8,0.1896,0.3309,0.0643,64.13,-1.93,1.63,30.49,0.09,-2.72,0.058,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Argon 11.69mm / C180 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,4mm Clear,2192,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3729,0.0657,15.23,0.2341,0.4445,0.0981,72.42,-4.37,4.05,37.52,-1.73,-3.09,0.052,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Argon 11.69mm / C270 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,4mm Clear,2027,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2888,0.0509,19.66,0.1893,0.3905,0.088,68.69,-5.24,4.24,35.59,-2.12,-1.97,0.0281,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Argon 11.69mm / C272 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,4 mm Clear,2012,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3078,0.0542,18.45,0.2029,0.4033,0.0834,69.58,-4.37,4.08,34.66,-1.18,-2.13,0.0346,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Argon 11.69mm / C366 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,4mm Clear,2155,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2449,0.0431,23.18,0.1572,0.3634,0.0848,66.68,-6.97,4.6,34.93,-1.24,-2.54,0.0101,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Argon 11.59mm / SB60 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,Clear  4mm,5282,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2881,0.0507,19.71,0.1995,0.4033,0.084,69.59,-5.24,4.35,34.78,-1.32,-2.21,0.0381,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Argon 11.59mm / SB70 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,Solarban® 70 glass  4mm,5433,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.239,0.0421,23.76,0.1552,0.3693,0.0924,67.08,-6.76,5.85,36.44,-2.48,-2.76,0.0138,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Argon 11.49mm / LUMI 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,SGG ECLAZ II 4mm,20754,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.319,0.0562,17.8,0.2416,0.4684,0.0854,73.99,-4.06,3.83,35.12,-1.12,-2.65,0.0767,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Argon 11.69mm / C180 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,4mm Clear,2192,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3729,0.0657,15.23,0.2166,0.3962,0.0876,69.43,-7.52,-4.7,35.78,-2.18,-8.92,0.0501,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Argon 11.69mm / C270 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,4mm Clear,2027,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2888,0.0509,19.66,0.1754,0.3483,0.0795,65.83,-8.19,-4.1,34.07,-2.49,-6.99,0.0272,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Argon 11.69mm / C272 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,4 mm Clear,2012,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3078,0.0542,18.45,0.1879,0.3595,0.0757,66.68,-7.35,-4.38,33.22,-1.5,-6.88,0.0336,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Argon 11.69mm / C366 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,4mm Clear,2155,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2449,0.0431,23.18,0.1458,0.3245,0.0768,63.93,-9.76,-3.5,33.47,-1.43,-7.38,0.0097,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Argon 11.59mm / SB60 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,Clear  4mm,5282,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2881,0.0507,19.71,0.1847,0.3598,0.0762,66.71,-8.23,-4.07,33.33,-1.59,-7.01,0.0368,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Argon 11.59mm / SB70 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,Solarban® 70 glass  4mm,5433,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.239,0.0421,23.76,0.1438,0.3295,0.0833,64.28,-9.65,-2.3,34.85,-2.61,-8.08,0.0133,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Argon 11.49mm / LUMI 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,SGG ECLAZ II 4mm,20754,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.319,0.0562,17.8,0.2233,0.4176,0.0773,70.95,-7.27,-5.08,33.65,-1.64,-7.59,0.0736,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Argon 11.69mm / C180 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,4mm Clear,2192,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3729,0.0657,15.23,0.259,0.4524,0.1004,73.12,-4.28,-1.44,38.07,-0.92,-7.64,0.0667,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Argon 11.69mm / C270 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,4mm Clear,2027,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2888,0.0509,19.66,0.2048,0.3975,0.0899,69.35,-5.18,-0.98,36.07,-1.43,-5.85,0.0356,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Argon 11.69mm / C272 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,4 mm Clear,2012,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3078,0.0542,18.45,0.2209,0.4104,0.0851,70.25,-4.27,-1.23,35.09,-0.45,-5.85,0.0436,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Argon 11.69mm / C366 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,4mm Clear,2155,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2449,0.0431,23.18,0.1668,0.37,0.0865,67.34,-6.96,-0.47,35.38,-0.37,-6.39,0.0128,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Argon 11.59mm / SB60 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear  4mm,5282,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2881,0.0507,19.71,0.2167,0.4105,0.0857,70.27,-5.17,-0.93,35.22,-0.58,-5.97,0.0486,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Argon 11.59mm / SB70 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Solarban® 70 glass  4mm,5433,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.239,0.0421,23.76,0.1641,0.3758,0.0946,67.73,-6.8,0.78,36.97,-1.53,-6.97,0.0175,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Argon 11.49mm / LUMI 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,SGG ECLAZ II 4mm,20754,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.319,0.0562,17.8,0.2679,0.4768,0.0872,74.7,-3.95,-1.76,35.58,-0.47,-6.52,0.0992,Yes,No,,
EnthermalPlus,SB70 6mm / Argon 11.69mm / C180 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,4mm Clear,2192,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3694,0.0651,15.37,0.2261,0.5744,0.1708,80.32,-6.74,6.17,48.47,-4.72,-4.81,0.0318,Yes,No,,
EnthermalPlus,SB70 6mm / Argon 11.69mm / C270 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,4mm Clear,2027,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2866,0.0505,19.81,0.1985,0.5043,0.1539,76.23,-7.52,6.43,46.23,-5.2,-4.04,0.0164,Yes,No,,
EnthermalPlus,SB70 6mm / Argon 11.69mm / C272 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,4 mm Clear,2012,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3053,0.0538,18.6,0.2074,0.5203,0.1463,77.17,-6.62,6.32,45.17,-4.04,-4.31,0.0208,Yes,No,,
EnthermalPlus,SB70 6mm / Argon 11.69mm / C366 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,4mm Clear,2155,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2433,0.0429,23.33,0.1772,0.4694,0.1483,74.05,-9.15,6.65,45.45,-4.37,-4.56,0.0063,Yes,No,,
EnthermalPlus,SB70 6mm / Argon 11.59mm / SB60 4mm / Vacuum 0.25mm / Clear 4mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Clear  4mm,5282,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.286,0.0504,19.86,0.2065,0.5204,0.1473,77.19,-7.57,6.6,45.31,-4.12,-4.41,0.0223,Yes,No,,
